a	her	(cl:pron;sing;fem;)/(sing;fem;)		the	(cl:art;sing;fem)/(sing)
cordeiro	lamb	(cl:subst;masc;)/
corpo	body	(cl:subst;masc;)/
corporação	corporation	(cl:subst;fem;)/
correio	mail	(cl:subst;masc;)/
corrente	chain	(cl:subst;fem;)/		current	(cl:subst;fem;)/
correr	run	(cl:vb;)/		run	(cl:vb;)/
corretamente	properly	(cl:adv;)/
correto	correct	(cl:adj;)/
correção	correction	(cl:subst;fem;)/
corrigir	correct	(cl:vb;)/
cortar	cut	(cl:vb;)/
corte	cut	(cl:subst;masc;)/
coruja	owl	(cl:subst;fem;)/
corvo	raven	(cl:subst;masc;)/
costa	coast	(cl:subst;fem;)/
costas	back	(cl:subst;fem;plu;)/
costume	custom	(cl:subst;masc;)/
cotovelo	elbow	(cl:subst;masc;)/
couro	leather	(cl:subst;masc;)/
coxa	thigh	(cl:subst;fem;)/
cozinha	kitchen	(cl:subst;)/
cozinhar	cook	(cl:vb;)/
cozinheiro	chef	(cl:subst;)/
creditar	credit	(cl:vb;)/
creme	cream	(cl:subst;masc;)/
crescer	grow	(cl:vb;)/
crescimento	growth	(cl:subst;masc;)/
criador	breeder	(cl:subst;)/
criança	child	(cl:subst;fem;)/(sing;plu:children)
criar	create	(cl:vb;)/
criação	creation	(cl:subst;fem;)/
